KW,cold,hot,KW,cold,hot
17893.93,26468.34507,1076.470588,17893.93,26468.34507,1076.470588
18063.72,27386.72535,1073.529412,18063.72,27386.72535,1073.529412
18397.28,28473.90845,1129.411765,18397.28,28473.90845,1129.411765
18446.85,29329.43662,1208.823529,18446.85,29329.43662,1208.823529
18629.88,30230.38732,1102.941176,18629.88,30230.38732,1102.941176
18263.93,29905.98592,1176.470588,18263.93,29905.98592,1176.470588
17830.75,29867.67606,1161.764706,17830.75,29867.67606,1161.764706
17352.03,29343.80282,1167.647059,17352.03,29343.80282,1167.647059
16633.45,27576.83099,1205.882353,16633.45,27576.83099,1205.882353
15889.4,25335.66901,1161.764706,15889.4,25335.66901,1161.764706
17765.77,23379.71831,1091.176471,17765.77,23379.71831,1091.176471
21014.25,21630.49296,1141.176471,21014.25,21630.49296,1141.176471
19745.9,19992.88732,1100,19745.9,19992.88732,1100
19298.2,18300.88028,1152.941176,19298.2,18300.88028,1152.941176
18824.53,17563.48592,1129.411765,18824.53,17563.48592,1129.411765
18390.08,17005.28169,1129.411765,18390.08,17005.28169,1129.411765
18254.55,16426.93662,1147.058824,18254.55,16426.93662,1147.058824
18505.9,16610.84507,1164.705882,18505.9,16610.84507,1164.705882
19336.58,18770.56338,1270.588235,19336.58,18770.56338,1270.588235
18348.05,21006.12676,1197.058824,18348.05,21006.12676,1197.058824
17556.65,21915.17606,1211.764706,17556.65,21915.17606,1211.764706
17772.35,23368.62676,1211.764706,17772.35,23368.62676,1211.764706
18739.55,24972.74648,1188.235294,18739.55,24972.74648,1188.235294
19379.8,26235.66901,1038.235294,19379.8,26235.66901,1038.235294
19166.6,27739.71831,1050,19166.6,27739.71831,1050
18576.95,28837.60563,1067.647059,18576.95,28837.60563,1067.647059
18697.28,29582.35915,1088.235294,18697.28,29582.35915,1088.235294
19027.85,30251.05634,1073.529412,19027.85,30251.05634,1073.529412
18987.65,31146.93662,1047.058824,18987.65,31146.93662,1047.058824
18543.7,31403.38028,1026.470588,18543.7,31403.38028,1026.470588
18003.2,31065.14085,1026.470588,18003.2,31065.14085,1026.470588
17567.38,30337.99296,1079.411765,17567.38,30337.99296,1079.411765
17211.82,28817.64085,1179.411765,17211.82,28817.64085,1179.411765
15850.13,26390.3169,1120.588235,15850.13,26390.3169,1120.588235
15723.12,23870.6338,1164.705882,15723.12,23870.6338,1164.705882
20878.78,22664.61268,1070.588235,20878.78,22664.61268,1070.588235
20589.05,20763.94366,1032.352941,20589.05,20763.94366,1032.352941
19645.75,19234.89437,1076.470588,19645.75,19234.89437,1076.470588
19631.03,18777.95775,979.4117647,19631.03,18777.95775,979.4117647
19723.13,17833.90845,1147.058824,19723.13,17833.90845,1147.058824
19256.22,17441.51408,1058.823529,19256.22,17441.51408,1058.823529
19504.42,17906.76056,1055.882353,19504.42,17906.76056,1055.882353
20060.92,19616.12676,1194.117647,20060.92,19616.12676,1194.117647
19180.9,21878.27465,1176.470588,19180.9,21878.27465,1176.470588
17861.52,22823.30986,1144.117647,17861.52,22823.30986,1144.117647
18150,24317.46479,1132.352941,18150,24317.46479,1132.352941
18936.82,25880.49296,1002.941176,18936.82,25880.49296,1002.941176
20050.67,29162.25352,1152.941176,20050.67,29162.25352,1152.941176
19102.1,29950,1017.647059,19102.1,29950,1017.647059
18485.53,30516.47887,1050,18485.53,30516.47887,1050
18616.33,31659.26056,997.0588235,18616.33,31659.26056,997.0588235
18662.8,32287.25352,1050,18662.8,32287.25352,1050
18622.78,32736.76056,1000,18622.78,32736.76056,1000
18388.8,33043.80282,1064.705882,18388.8,33043.80282,1064.705882
17868.22,32564.15493,973.5294118,17868.22,32564.15493,973.5294118
17471.2,31758.4507,1141.176471,17471.2,31758.4507,1141.176471
16431.33,29646.90141,1188.235294,16431.33,29646.90141,1188.235294
15628.2,27591.58451,1223.529412,15628.2,27591.58451,1223.529412
16647.03,25602.39437,1238.235294,16647.03,25602.39437,1238.235294
20856.83,23673.06338,1294.117647,20856.83,23673.06338,1294.117647
19850.42,21412.00704,1217.647059,19850.42,21412.00704,1217.647059
19611.47,19480.80986,1252.941176,19611.47,19480.80986,1252.941176
19320.2,18648.02817,1270.588235,19320.2,18648.02817,1270.588235
18583.72,17573.62676,1232.352941,18583.72,17573.62676,1232.352941
18796.35,17585.80986,1226.470588,18796.35,17585.80986,1226.470588
18146.35,17303.34507,1294.117647,18146.35,17303.34507,1294.117647
18266.35,18129.01408,1247.058824,18266.35,18129.01408,1247.058824
15868.63,19236.97183,1376.470588,15868.63,19236.97183,1376.470588
16483.6,20882.21831,1279.411765,16483.6,20882.21831,1279.411765
16354.38,21802.25352,1197.058824,16354.38,21802.25352,1197.058824
16997.35,23107.21831,1223.529412,16997.35,23107.21831,1223.529412
17560.1,23838.73239,1158.823529,17560.1,23838.73239,1158.823529
17977.03,24658.90845,1105.882353,17977.03,24658.90845,1105.882353
18249.75,25779.33099,1132.352941,18249.75,25779.33099,1132.352941
18613.47,26742.14789,1097.058824,18613.47,26742.14789,1097.058824
18771.3,27303.23944,1144.117647,18771.3,27303.23944,1144.117647
19048.47,27804.40141,1176.470588,19048.47,27804.40141,1176.470588
19658.85,28312.04225,1094.117647,19658.85,28312.04225,1094.117647
19616.07,28138.62676,1161.764706,19616.07,28138.62676,1161.764706
18604.8,26683.69718,1229.411765,18604.8,26683.69718,1229.411765
17508.97,25026.30282,1264.705882,17508.97,25026.30282,1264.705882
16962.47,23520.42254,1282.352941,16962.47,23520.42254,1282.352941
16279.15,22047.11268,1305.882353,16279.15,22047.11268,1305.882353
15412.33,20692.46479,1214.705882,15412.33,20692.46479,1214.705882
15046.95,19175.77465,1258.823529,15046.95,19175.77465,1258.823529
14425.8,17564.43662,1247.058824,14425.8,17564.43662,1247.058824
14325,17006.30282,1129.411765,14325,17006.30282,1129.411765
13455.45,15851.09155,1108.823529,13455.45,15851.09155,1108.823529
13583.35,15286.09155,1126.470588,13583.35,15286.09155,1126.470588
14620.92,15838.83803,1191.176471,14620.92,15838.83803,1191.176471
14493.63,16732.64085,1147.058824,14493.63,16732.64085,1147.058824
14972.17,18178.23944,1179.411765,14972.17,18178.23944,1179.411765
15562.23,19400.73944,1185.294118,15562.23,19400.73944,1185.294118
15879.9,20430.21127,1147.058824,15879.9,20430.21127,1147.058824
17128.47,21943.16901,1102.941176,17128.47,21943.16901,1102.941176
17091.4,22004.64789,1052.941176,17091.4,22004.64789,1052.941176
17293,23372.78169,1058.823529,17293,23372.78169,1058.823529
17541.22,23840.70423,1041.176471,17541.22,23840.70423,1041.176471
17800.75,24761.47887,1058.823529,17800.75,24761.47887,1058.823529
17967.63,25342.92254,1105.882353,17967.63,25342.92254,1105.882353
17803.75,25119.85915,1091.176471,17803.75,25119.85915,1091.176471
17668.43,25014.19014,1105.882353,17668.43,25014.19014,1105.882353
17471.75,24434.26056,1108.823529,17471.75,24434.26056,1108.823529
17090.88,23875.84507,1105.882353,17090.88,23875.84507,1105.882353
16322.65,22471.65493,1135.294118,16322.65,22471.65493,1135.294118
15621.75,21249.78873,1152.941176,15621.75,21249.78873,1152.941176
15213.7,20054.33099,1191.176471,15213.7,20054.33099,1191.176471
14819.2,18997.46479,1250,14819.2,18997.46479,1250
13867.33,17306.93662,1211.764706,13867.33,17306.93662,1211.764706
13789.75,15586.30282,1117.647059,13789.75,15586.30282,1117.647059
13908.5,15361.69014,1102.941176,13908.5,15361.69014,1102.941176
14139.9,15443.80282,1117.647059,14139.9,15443.80282,1117.647059
14023,15024.57746,1091.176471,14023,15024.57746,1091.176471
14448.55,15743.27465,1252.941176,14448.55,15743.27465,1252.941176
15692.45,17860.45775,1320.588235,15692.45,17860.45775,1320.588235
15732,18496.44366,1220.588235,15732,18496.44366,1220.588235
16748.03,19781.79577,1164.705882,16748.03,19781.79577,1164.705882
16548.1,20804.0493,1205.882353,16548.1,20804.0493,1205.882353
16927.98,21939.01408,1102.941176,16927.98,21939.01408,1102.941176
17009.55,22400.49296,1117.647059,17009.55,22400.49296,1117.647059
16381.52,23357.74648,1097.058824,16381.52,23357.74648,1097.058824
15685.53,24115.91549,1135.294118,15685.53,24115.91549,1135.294118
15422.42,25778.97887,1144.117647,15422.42,25778.97887,1144.117647
15485.1,26281.8662,1097.058824,15485.1,26281.8662,1097.058824
15281.25,26236.02113,1235.294118,15281.25,26236.02113,1235.294118
15223.17,26619.22535,1138.235294,15223.17,26619.22535,1138.235294
15319.35,26694.0493,1194.117647,15319.35,26694.0493,1194.117647
14988.35,26233.30986,1135.294118,14988.35,26233.30986,1135.294118
14869.67,24876.47887,1170.588235,14869.67,24876.47887,1170.588235
13710.75,22746.23239,1308.823529,13710.75,22746.23239,1308.823529
14188.58,20961.76056,1323.529412,14188.58,20961.76056,1323.529412
17727.72,19178.52113,1135.294118,17727.72,19178.52113,1135.294118
17114.28,17549.0493,1173.529412,17114.28,17549.0493,1173.529412
17301.08,16342.46479,1223.529412,17301.08,16342.46479,1223.529412
17155.28,15922.28873,1297.058824,17155.28,15922.28873,1297.058824
17262.4,15946.26761,1235.294118,17262.4,15946.26761,1235.294118
17076.17,15299.85915,1247.058824,17076.17,15299.85915,1247.058824
17154.75,15729.40141,1208.823529,17154.75,15729.40141,1208.823529
17558.2,16958.38028,1397.058824,17558.2,16958.38028,1397.058824
18551.92,19473.80282,1294.117647,18551.92,19473.80282,1294.117647
16872.33,20854.3662,1273.529412,16872.33,20854.3662,1273.529412
17464.9,22423.34507,1258.823529,17464.9,22423.34507,1258.823529
17959.08,23302.99296,1144.117647,17959.08,23302.99296,1144.117647
18196.2,24531.76056,1085.294118,18196.2,24531.76056,1085.294118
17795.6,25113.48592,1097.058824,17795.6,25113.48592,1097.058824
17796.43,25622.42958,1123.529412,17796.43,25622.42958,1123.529412
17011.07,26230.14085,1100,17011.07,26230.14085,1100
16846.4,27239.78873,1111.764706,16846.4,27239.78873,1111.764706
16844.85,27355.6338,1047.058824,16844.85,27355.6338,1047.058824
16748.65,27834.61268,1123.529412,16748.65,27834.61268,1123.529412
16384.95,27727.5,1070.588235,16384.95,27727.5,1070.588235
15858.13,27383.20423,1108.823529,15858.13,27383.20423,1108.823529
15124.75,25103.27465,1223.529412,15124.75,25103.27465,1223.529412
13951.3,23157.25352,1200,13951.3,23157.25352,1200
14948.45,20851.19718,1194.117647,14948.45,20851.19718,1194.117647
19010.72,19257.00704,1202.941176,19010.72,19257.00704,1202.941176
18288.22,17714.57746,1182.352941,18288.22,17714.57746,1182.352941
17754.63,16330.80986,1217.647059,17754.63,16330.80986,1217.647059
17601.65,15799.54225,1170.588235,17601.65,15799.54225,1170.588235
18150.6,15240.59859,1291.176471,18150.6,15240.59859,1291.176471
16891.13,14559.85915,1247.058824,16891.13,14559.85915,1247.058824
16847.58,14879.64789,1288.235294,16847.58,14879.64789,1288.235294
18176.4,16186.09155,1323.529412,18176.4,16186.09155,1323.529412
17712.98,18464.57746,1276.470588,17712.98,18464.57746,1276.470588
16193.23,19848.02817,1302.941176,16193.23,19848.02817,1302.941176
17109.18,21615.49296,1294.117647,17109.18,21615.49296,1294.117647
18062.88,23333.83803,1279.411765,18062.88,23333.83803,1279.411765
18579.33,24484.33099,1241.176471,18579.33,24484.33099,1241.176471
17214.92,25572.64085,1126.470588,17214.92,25572.64085,1126.470588
17473.2,26656.09155,1205.882353,17473.2,26656.09155,1205.882353
18003.68,27542.53521,1132.352941,18003.68,27542.53521,1132.352941
18213.9,28909.82394,1126.470588,18213.9,28909.82394,1126.470588
18023.9,29322.42958,1120.588235,18023.9,29322.42958,1120.588235
17703.28,29405.84507,1138.235294,17703.28,29405.84507,1138.235294
17095.35,29206.16197,1211.764706,17095.35,29206.16197,1211.764706
16735.67,28303.90845,1176.470588,16735.67,28303.90845,1176.470588
16032.05,26432.07746,1217.647059,16032.05,26432.07746,1217.647059
13970.6,24134.47183,1247.058824,13970.6,24134.47183,1247.058824
14852.27,21995.24648,1197.058824,14852.27,21995.24648,1197.058824
19398.08,20702.35915,1229.411765,19398.08,20702.35915,1229.411765
18325.4,19110.10563,1250,18325.4,19110.10563,1250
17855.75,17340.45775,1200,17855.75,17340.45775,1200
17534.33,15786.61972,1179.411765,17534.33,15786.61972,1179.411765
17594.42,15505.49296,1255.882353,17594.42,15505.49296,1255.882353
17525.92,15040.07042,1226.470588,17525.92,15040.07042,1226.470588
17401.72,15692.92254,1288.235294,17401.72,15692.92254,1288.235294
18003.45,17092.46479,1414.705882,18003.45,17092.46479,1414.705882
18326.03,19406.40845,1300,18326.03,19406.40845,1300
16860.65,20804.6831,1350,16860.65,20804.6831,1350
17458.55,22528.76761,1205.882353,17458.55,22528.76761,1205.882353
18723.75,24511.26761,1152.941176,18723.75,24511.26761,1152.941176
19377.73,25908.48592,1173.529412,19377.73,25908.48592,1173.529412
18260.15,26190.17606,1100,18260.15,26190.17606,1100
18345.8,28199.01408,1141.176471,18345.8,28199.01408,1141.176471
18348.42,28886.23239,1088.235294,18348.42,28886.23239,1088.235294
18522.63,30324.61268,1176.470588,18522.63,30324.61268,1176.470588
18737.78,31041.83099,1141.176471,18737.78,31041.83099,1141.176471
18743.53,31384.08451,1111.764706,18743.53,31384.08451,1111.764706
18084.83,31407.95775,1141.176471,18084.83,31407.95775,1141.176471
17707.75,30568.52113,1202.941176,17707.75,30568.52113,1202.941176
16619.02,28453.06338,1264.705882,16619.02,28453.06338,1264.705882
15255.45,25779.3662,1235.294118,15255.45,25779.3662,1235.294118
15118.13,23560.91549,1205.882353,15118.13,23560.91549,1205.882353
19280.15,21952.07746,1167.647059,19280.15,21952.07746,1167.647059
18557.8,20187.32394,1164.705882,18557.8,20187.32394,1164.705882
18906.27,18728.52113,1208.823529,18906.27,18728.52113,1208.823529
18581.25,18068.87324,1202.941176,18581.25,18068.87324,1202.941176
18199.1,16911.44366,1179.411765,18199.1,16911.44366,1179.411765
17834.88,16668.94366,1141.176471,17834.88,16668.94366,1141.176471
17809.05,16806.37324,1250,17809.05,16806.37324,1250
18295.9,18720.07042,1335.294118,18295.9,18720.07042,1335.294118
18551.08,21025.35211,1314.705882,18551.08,21025.35211,1314.705882
17525.4,22527.14789,1285.294118,17525.4,22527.14789,1285.294118
17796.03,24232.53521,1250,17796.03,24232.53521,1250
18245.83,25276.97183,1200,18245.83,25276.97183,1200
18932.85,26872.57042,1114.705882,18932.85,26872.57042,1114.705882
17803.33,27840.84507,1079.411765,17803.33,27840.84507,1079.411765
17940.22,28922.1831,1223.529412,17940.22,28922.1831,1223.529412
18033.45,29652.11268,1197.058824,18033.45,29652.11268,1197.058824
18230.35,30795.45775,1255.882353,18230.35,30795.45775,1255.882353
18285.83,31387.11268,1176.470588,18285.83,31387.11268,1176.470588
17966.13,31510.03521,1152.941176,17966.13,31510.03521,1152.941176
17603.07,30764.57746,1138.235294,17603.07,30764.57746,1138.235294
16932.72,29464.01408,1150,16932.72,29464.01408,1150
16562.82,28577.64085,1158.823529,16562.82,28577.64085,1158.823529
15212.67,26229.78873,1214.705882,15212.67,26229.78873,1214.705882
16377.9,24325.91549,1194.117647,16377.9,24325.91549,1194.117647
19754.63,22413.94366,1114.705882,19754.63,22413.94366,1114.705882
19034.45,20558.59155,1202.941176,19034.45,20558.59155,1202.941176
18871.15,19042.46479,1197.058824,18871.15,19042.46479,1197.058824
18592.05,17907.28873,1232.352941,18592.05,17907.28873,1232.352941
18384.85,17425.52817,1211.764706,18384.85,17425.52817,1211.764706
17532.4,16344.15493,1161.764706,17532.4,16344.15493,1161.764706
17494.08,16503.97887,1282.352941,17494.08,16503.97887,1282.352941
17516.15,17101.76056,1317.647059,17516.15,17101.76056,1317.647059
17839.85,18634.64789,1173.529412,17839.85,18634.64789,1173.529412
16157.08,20564.75352,1255.882353,16157.08,20564.75352,1255.882353
16172.58,21663.76761,1235.294118,16172.58,21663.76761,1235.294118
17423.53,23619.6831,1267.647059,17423.53,23619.6831,1267.647059
17690.08,24213.02817,1138.235294,17690.08,24213.02817,1138.235294
18007.75,25367.32394,1111.764706,18007.75,25367.32394,1111.764706
18367,26472.25352,1058.823529,18367,26472.25352,1058.823529
18717.25,27443.59155,1105.882353,18717.25,27443.59155,1105.882353
19412.4,28687.88732,1135.294118,19412.4,28687.88732,1135.294118
19637.17,29129.33099,1102.941176,19637.17,29129.33099,1102.941176
19735.42,29932.5,1179.411765,19735.42,29932.5,1179.411765
19088.35,28984.26056,1141.176471,19088.35,28984.26056,1141.176471
18446.08,28218.90845,1105.882353,18446.08,28218.90845,1105.882353
17958.1,26813.66197,1226.470588,17958.1,26813.66197,1226.470588
17208.08,25211.79577,1144.117647,17208.08,25211.79577,1144.117647
16071.75,23051.05634,1111.764706,16071.75,23051.05634,1111.764706
15813.72,22221.79577,1097.058824,15813.72,22221.79577,1097.058824
15363.85,20223.76761,1073.529412,15363.85,20223.76761,1073.529412
14881.6,19079.40141,1026.470588,14881.6,19079.40141,1026.470588
14468.3,18402.39437,1123.529412,14468.3,18402.39437,1123.529412
13874.1,17289.29577,1070.588235,13874.1,17289.29577,1070.588235
13925.63,16862.11268,1097.058824,13925.63,16862.11268,1097.058824
14063.23,16796.69014,1088.235294,14063.23,16796.69014,1088.235294
14503.38,17446.37324,1135.294118,14503.38,17446.37324,1135.294118
15544.9,19676.05634,1135.294118,15544.9,19676.05634,1135.294118
15781.15,21159.40141,1229.411765,15781.15,21159.40141,1229.411765
17086.75,22936.26761,1129.411765,17086.75,22936.26761,1129.411765
17441.97,24375.49296,994.1176471,17441.97,24375.49296,994.1176471
18554.53,27010.66901,1029.411765,18554.53,27010.66901,1029.411765
18533.53,27851.72535,1029.411765,18533.53,27851.72535,1029.411765
19014.97,28881.83099,1000,19014.97,28881.83099,1000
19384.65,30186.12676,1052.941176,19384.65,30186.12676,1052.941176
19790.77,31318.73239,1044.117647,19790.77,31318.73239,1044.117647
19702.4,31263.97887,991.1764706,19702.4,31263.97887,991.1764706
19678.8,31690.70423,988.2352941,19678.8,31690.70423,988.2352941
19255.17,31205.88028,1038.235294,19255.17,31205.88028,1038.235294
19147.8,30514.11972,1047.058824,19147.8,30514.11972,1047.058824
18754.8,29105.91549,1055.882353,18754.8,29105.91549,1055.882353
17722.63,27343.76761,1035.294118,17722.63,27343.76761,1035.294118
17305.72,25829.6831,1070.588235,17305.72,25829.6831,1070.588235
15924.35,23961.12676,997.0588235,15924.35,23961.12676,997.0588235
15658.42,22532.88732,1017.647059,15658.42,22532.88732,1017.647059
16203.97,21155.38732,1061.764706,16203.97,21155.38732,1061.764706
15940.18,20576.16197,1055.882353,15940.18,20576.16197,1055.882353
15652.15,20252.21831,1120.588235,15652.15,20252.21831,1120.588235
15371.27,19791.40845,1050,15371.27,19791.40845,1050
15782.98,20765.66901,1082.352941,15782.98,20765.66901,1082.352941
16787.65,22934.47183,1226.470588,16787.65,22934.47183,1226.470588
18129.3,25250.88028,1220.588235,18129.3,25250.88028,1220.588235
18900.6,26139.22535,1223.529412,18900.6,26139.22535,1223.529412
18852.53,27599.64789,1223.529412,18852.53,27599.64789,1223.529412
19438.08,28907.85211,1052.941176,19438.08,28907.85211,1052.941176
20975.72,31019.40141,988.2352941,20975.72,31019.40141,988.2352941
20272.03,32493.06338,961.7647059,20272.03,32493.06338,961.7647059
20546.92,33239.19014,1047.058824,20546.92,33239.19014,1047.058824
20929.8,34226.58451,1035.294118,20929.8,34226.58451,1035.294118
20999.15,35087.00704,1079.411765,20999.15,35087.00704,1079.411765
20926.78,35764.3662,994.1176471,20926.78,35764.3662,994.1176471
20652.47,36071.30282,958.8235294,20652.47,36071.30282,958.8235294
20068.13,35452.95775,1020.588235,20068.13,35452.95775,1020.588235
19729.4,34175.56338,973.5294118,19729.4,34175.56338,973.5294118
19105.67,32449.6831,1032.352941,19105.67,32449.6831,1032.352941
16942.38,29604.3662,1117.647059,16942.38,29604.3662,1117.647059
17016.9,27531.40845,1052.941176,17016.9,27531.40845,1052.941176
22795.5,27072.07746,1002.941176,22795.5,27072.07746,1002.941176
21441.32,24757.8169,1011.764706,21441.32,24757.8169,1011.764706
20988.97,22760.17606,1064.705882,20988.97,22760.17606,1064.705882
19898.43,21809.71831,1061.764706,19898.43,21809.71831,1061.764706
19727.08,21843.02817,1100,19727.08,21843.02817,1100
19641.05,21366.79577,1155.882353,19641.05,21366.79577,1155.882353
20193.63,21932.85211,1011.764706,20193.63,21932.85211,1011.764706
20829.33,24220.24648,1147.058824,20829.33,24220.24648,1147.058824
21966.97,26350.10563,1194.117647,21966.97,26350.10563,1194.117647
20606.03,28252.07746,1217.647059,20606.03,28252.07746,1217.647059
20430.97,29300.28169,1105.882353,20430.97,29300.28169,1105.882353
21284.05,30900.73944,1073.529412,21284.05,30900.73944,1073.529412
21922.58,32118.87324,1073.529412,21922.58,32118.87324,1073.529412
20776.22,32982.04225,1041.176471,20776.22,32982.04225,1041.176471
21440.42,34161.23239,1011.764706,21440.42,34161.23239,1011.764706
21512.9,35039.89437,1070.588235,21512.9,35039.89437,1070.588235
21356.13,35835.38732,1067.647059,21356.13,35835.38732,1067.647059
21159.9,36411.90141,1002.941176,21159.9,36411.90141,1002.941176
20381.53,36662.04225,964.7058824,20381.53,36662.04225,964.7058824
20599.8,36037.25352,1038.235294,20599.8,36037.25352,1038.235294
19888.45,35204.0493,970.5882353,19888.45,35204.0493,970.5882353
19264.45,33376.33803,1000,19264.45,33376.33803,1000
16128.65,30319.08451,1055.882353,16128.65,30319.08451,1055.882353
17498.52,28138.23944,1002.941176,17498.52,28138.23944,1002.941176
22998.3,27972.78169,1079.411765,22998.3,27972.78169,1079.411765
22054.42,25785.21127,1023.529412,22054.42,25785.21127,1023.529412
21170.9,23213.69718,1026.470588,21170.9,23213.69718,1026.470588
20876.1,22334.6831,1094.117647,20876.1,22334.6831,1094.117647
20622.03,21955.28169,1061.764706,20622.03,21955.28169,1061.764706
20064.35,21217.99296,1132.352941,20064.35,21217.99296,1132.352941
20303.98,22090.03521,1061.764706,20303.98,22090.03521,1061.764706
21238.92,24909.50704,1179.411765,21238.92,24909.50704,1179.411765
22135.98,28513.4507,1185.294118,22135.98,28513.4507,1185.294118
20421.17,29837.46479,1108.823529,20421.17,29837.46479,1108.823529
20741.5,30737.28873,1061.764706,20741.5,30737.28873,1061.764706
21612.17,31471.90141,1026.470588,21612.17,31471.90141,1026.470588
22418.22,33081.65493,1050,22418.22,33081.65493,1050
21273.08,34350.17606,1061.764706,21273.08,34350.17606,1061.764706
21423.48,35080.77465,1050,21423.48,35080.77465,1050
21344.05,35841.51408,958.8235294,21344.05,35841.51408,958.8235294
21923.03,37116.5493,1047.058824,21923.03,37116.5493,1047.058824
21506.35,37268.06338,1017.647059,21506.35,37268.06338,1017.647059
21262.8,37054.50704,979.4117647,21262.8,37054.50704,979.4117647
20953.83,36095.14085,1008.823529,20953.83,36095.14085,1008.823529
19774.38,34782.8169,1023.529412,19774.38,34782.8169,1023.529412
18467.4,32956.12676,1035.294118,18467.4,32956.12676,1035.294118
17139.07,30562.21831,1020.588235,17139.07,30562.21831,1020.588235
19263.03,28590,1052.941176,19263.03,28590,1052.941176
22856.53,27151.79577,1041.176471,22856.53,27151.79577,1041.176471
21743.08,24914.3662,1041.176471,21743.08,24914.3662,1041.176471
21434.45,23456.19718,1002.941176,21434.45,23456.19718,1002.941176
20978.3,22491.30282,1064.705882,20978.3,22491.30282,1064.705882
20602.98,22449.92958,1026.470588,20602.98,22449.92958,1026.470588
20591.63,21683.97887,1079.411765,20591.63,21683.97887,1079.411765
21268.58,22810.59859,1161.764706,21268.58,22810.59859,1161.764706
22516.2,25562.53521,1167.647059,22516.2,25562.53521,1167.647059
22904.63,28561.23239,1152.941176,22904.63,28561.23239,1152.941176
21062.95,29595.49296,1044.117647,21062.95,29595.49296,1044.117647
20927.97,30674.6831,1088.235294,20927.97,30674.6831,1088.235294
22965.63,33302.64085,1044.117647,22965.63,33302.64085,1044.117647
22748.22,34177.60563,973.5294118,22748.22,34177.60563,973.5294118
21287.18,35491.8662,952.9411765,21287.18,35491.8662,952.9411765
21829.75,36540.42254,905.8823529,21829.75,36540.42254,905.8823529
22386.92,36897.11268,929.4117647,22386.92,36897.11268,929.4117647
22242.7,38062.32394,902.9411765,22242.7,38062.32394,902.9411765
22171.6,38743.83803,891.1764706,22171.6,38743.83803,891.1764706
21762.03,38374.75352,1008.823529,21762.03,38374.75352,1008.823529
21291.83,37260.38732,926.4705882,21291.83,37260.38732,926.4705882
20864.3,37072.64085,941.1764706,20864.3,37072.64085,941.1764706
19892.65,35110.80986,1002.941176,19892.65,35110.80986,1002.941176
18749.17,31838.09859,985.2941176,18749.17,31838.09859,985.2941176
19065.83,29984.47183,1020.588235,19065.83,29984.47183,1020.588235
23641.85,29226.83099,1044.117647,23641.85,29226.83099,1044.117647
22780.25,26832.88732,1000,22780.25,26832.88732,1000
22523.35,25204.29577,1002.941176,22523.35,25204.29577,1002.941176
22209.7,25158.4507,1041.176471,22209.7,25158.4507,1041.176471
21944.42,24345.35211,1005.882353,21944.42,24345.35211,1005.882353
21848.85,24474.40141,1029.411765,21848.85,24474.40141,1029.411765
21794,24889.64789,1085.294118,21794,24889.64789,1085.294118
22749.23,28125.9507,1105.882353,22749.23,28125.9507,1105.882353
23001.7,30465.77465,1152.941176,23001.7,30465.77465,1152.941176
21920.67,32105.21127,1035.294118,21920.67,32105.21127,1035.294118
21474.22,33179.15493,994.1176471,21474.22,33179.15493,994.1176471
23635,35132.11268,1005.882353,23635,35132.11268,1005.882353
23582.83,36073.34507,1023.529412,23582.83,36073.34507,1023.529412
22546.38,37700.42254,952.9411765,22546.38,37700.42254,952.9411765
22322.1,38638.73239,955.8823529,22322.1,38638.73239,955.8823529
22406.85,39419.96479,947.0588235,22406.85,39419.96479,947.0588235
22560.6,40205.70423,976.4705882,22560.6,40205.70423,976.4705882
22683.88,41245.77465,994.1176471,22683.88,41245.77465,994.1176471
22159.38,41073.59155,955.8823529,22159.38,41073.59155,955.8823529
22437.15,40836.09155,991.1764706,22437.15,40836.09155,991.1764706
21449.42,39087.07746,1064.705882,21449.42,39087.07746,1064.705882
20425.65,36983.87324,1067.647059,20425.65,36983.87324,1067.647059
18648.38,34512.42958,970.5882353,18648.38,34512.42958,970.5882353
17606.22,32147.85211,988.2352941,17606.22,32147.85211,988.2352941
22366.93,30902.71127,929.4117647,22366.93,30902.71127,929.4117647
24017.72,29413.02817,967.6470588,24017.72,29413.02817,967.6470588
23371.13,27960.77465,1055.882353,23371.13,27960.77465,1055.882353
23063.12,27019.85915,1002.941176,23063.12,27019.85915,1002.941176
23001.53,26851.79577,973.5294118,23001.53,26851.79577,973.5294118
23231.83,26967.46479,1023.529412,23231.83,26967.46479,1023.529412
23238.98,28401.90141,1023.529412,23238.98,28401.90141,1023.529412
23569,29518.69718,994.1176471,23569,29518.69718,994.1176471
24120.78,31505.73944,1082.352941,24120.78,31505.73944,1082.352941
24795.6,34052.88732,1035.294118,24795.6,34052.88732,1035.294118
22040.2,35776.37324,997.0588235,22040.2,35776.37324,997.0588235
23309.42,37440.73944,1023.529412,23309.42,37440.73944,1023.529412
24071.73,38691.09155,994.1176471,24071.73,38691.09155,994.1176471
23849,38518.41549,926.4705882,23849,38518.41549,926.4705882
23606.4,37896.90141,1032.352941,23606.4,37896.90141,1032.352941
23788.07,38684.78873,985.2941176,23788.07,38684.78873,985.2941176
23952.3,38470.17606,1050,23952.3,38470.17606,1050
24448.55,39463.20423,1026.470588,24448.55,39463.20423,1026.470588
23135.8,38718.1338,1020.588235,23135.8,38718.1338,1020.588235
23082.7,37761.97183,941.1764706,23082.7,37761.97183,941.1764706
22361.95,36456.33803,929.4117647,22361.95,36456.33803,929.4117647
21879.28,35025.6338,1023.529412,21879.28,35025.6338,1023.529412
